1.45760e-02	2.64318e+01
6.79494e-02	2.09392e+01
1.10849e-01	1.81766e+01
5.29551e-02	2.09515e+01
9.84464e-07	3.50495e+01
4.19511e-03	2.92676e+01
2.21806e-05	3.38734e+01
1.21090e-01	1.80304e+01
5.54744e-01	1.64422e+01
7.79547e-02	1.97053e+01
1.82871e-01	1.65054e+01
1.95889e-10	3.87554e+01
1.73174e-03	2.99572e+01
1.94627e-09	3.56550e+01
7.46942e-02	1.99838e+01
1.50164e-02	2.44535e+01
2.05901e-05	3.39636e+01
2.86996e-02	2.25720e+01
3.11616e-03	2.98681e+01
1.15268e-01	1.80338e+01
8.17847e-02	1.97020e+01
6.99259e-02	2.02372e+01
3.13874e-02	2.19323e+01
1.23848e-01	1.78658e+01
8.58782e-02	1.90260e+01
3.06916e-02	2.24702e+01
2.19610e-04	3.26415e+01
4.73271e-03	2.84518e+01
1.68393e-02	2.43521e+01
3.02082e-04	3.06547e+01
1.84048e-02	2.38972e+01
4.78424e-03	2.84362e+01
4.11472e-02	2.16731e+01
1.56263e-01	1.70034e+01
1.04576e-02	2.71775e+01
3.29306e-01	1.64970e+01
1.48964e-02	2.44692e+01
