6.54878e-08	4.85602e+01
4.09588e-06	4.80934e+01
8.13085e-02	2.03177e+01
1.09069e-02	2.75221e+01
9.52217e-09	4.85864e+01
6.46923e-02	2.17252e+01
8.16579e-02	2.02887e+01
1.17534e-01	1.90058e+01
9.63987e-02	1.91923e+01
1.18400e-01	1.82781e+01
9.30331e-03	2.87000e+01
1.13170e-02	2.68421e+01
2.14800e-01	1.56966e+01
3.14774e-01	1.54394e+01
9.65051e-02	1.91580e+01
4.83352e-06	3.91191e+01
1.29762e-01	1.74943e+01
1.52360e-02	2.48115e+01
3.90648e-05	3.44313e+01
6.15468e-02	2.18980e+01
1.14279e-02	2.67878e+01
6.03897e-02	2.26610e+01
3.27084e-04	3.20821e+01
6.15953e-02	2.17291e+01
3.67622e-01	1.40471e+01
3.46138e-03	2.95549e+01
1.79422e-01	1.62556e+01
1.56561e-03	3.09144e+01
1.46665e-03	3.15932e+01
2.05811e-01	1.61228e+01
8.95484e-02	2.01170e+01
1.49443e-01	1.71635e+01
3.45636e-01	1.42438e+01
2.83783e-02	2.36408e+01
1.89929e-03	2.97570e+01
1.21381e-01	1.79366e+01
1.89159e-01	1.61954e+01
2.21172e-01	1.55271e+01
9.65339e-02	1.91322e+01
1.33638e-02	2.50617e+01
4.26110e-01	1.38944e+01
1.26156e-02	2.52618e+01
