3.34651e+01	1.22033e+01	1.21084e+01	3.06161e+01
1.31146e+01	1.20094e+01	1.20081e+01	1.34071e+01
1.40059e+01	1.21742e+01	1.24027e+01	1.41188e+01
1.61086e+01	1.21062e+01	1.21399e+01	1.56792e+01
1.56414e+01	1.20571e+01	1.21896e+01	1.53700e+01
1.40059e+01	1.21857e+01	1.24324e+01	1.33119e+01
1.82974e+01	1.20479e+01	1.21895e+01	1.63946e+01
1.82599e+01	1.23967e+01	1.21978e+01	1.43674e+01
2.09566e+01	1.20003e+01	1.25622e+01	1.98380e+01
1.56288e+01	1.23967e+01	1.21332e+01	1.46524e+01
1.40059e+01	1.21857e+01	1.24324e+01	1.45994e+01
3.27154e+01	1.23601e+01	1.21084e+01	3.06161e+01
1.82554e+01	1.23967e+01	1.21978e+01	1.43674e+01
3.09068e+01	1.20090e+01	1.21280e+01	3.06161e+01
2.97745e+01	1.29792e+01	1.20216e+01	2.67253e+01
1.91099e+01	1.22702e+01	1.20700e+01	1.95541e+01
2.55067e+01	1.20183e+01	1.20994e+01	2.47937e+01
2.78285e+01	1.21841e+01	1.23672e+01	2.62433e+01
2.14438e+01	1.21068e+01	1.25622e+01	2.01291e+01
1.50313e+01	1.29042e+01	1.20833e+01	1.49048e+01
2.71730e+01	1.21219e+01	1.24893e+01	2.48435e+01
1.40736e+01	1.21857e+01	1.21650e+01	1.46616e+01
2.34933e+01	1.23993e+01	1.25562e+01	2.24908e+01
2.25478e+01	1.20232e+01	1.25622e+01	2.26648e+01
2.16856e+01	1.24112e+01	1.25756e+01	2.23053e+01
1.83652e+01	1.20479e+01	1.25622e+01	1.84204e+01
1.40059e+01	1.21774e+01	1.21896e+01	1.46384e+01
1.83652e+01	1.20479e+01	1.21649e+01	1.63946e+01
2.39299e+01	1.24036e+01	1.21896e+01	2.33322e+01
1.89961e+01	1.22107e+01	1.25622e+01	1.94246e+01
1.43177e+01	1.23806e+01	1.21500e+01	1.52380e+01
1.86802e+01	1.27241e+01	1.20177e+01	1.84143e+01
1.90189e+01	1.21794e+01	1.25582e+01	1.88171e+01
1.49823e+01	1.23913e+01	1.25622e+01	1.52662e+01
2.39788e+01	1.21846e+01	1.25589e+01	2.43024e+01
2.46615e+01	1.20183e+01	1.20664e+01	2.50910e+01
1.49823e+01	1.23892e+01	1.24028e+01	1.53913e+01
1.89558e+01	1.21794e+01	1.26480e+01	1.88171e+01
2.16856e+01	1.24026e+01	1.25622e+01	2.23830e+01
1.34741e+01	1.21237e+01	1.21617e+01	1.34531e+01
2.77027e+01	1.21841e+01	1.23846e+01	2.62433e+01
1.54056e+01	1.23967e+01	1.21332e+01	1.46524e+01
3.03956e+01	1.21317e+01	1.21057e+01	2.95964e+01
2.39788e+01	1.21856e+01	1.25628e+01	2.46559e+01
2.39788e+01	1.20183e+01	1.20994e+01	2.47937e+01
2.72594e+01	1.21219e+01	1.24893e+01	2.48435e+01
2.99802e+01	1.21317e+01	1.21057e+01	2.95964e+01
1.91099e+01	1.22582e+01	1.20700e+01	1.94814e+01
1.34401e+01	1.21260e+01	1.21617e+01	1.34531e+01
1.50313e+01	1.29042e+01	1.21046e+01	1.52448e+01
