            Runtime (Sec),                Iteration,             Evaluation #,                     Step,                   Source,               Model_name,                    Delta,                   Status,                      phi,                       f1,                       f2,                max(c_in),        Penalty_parameter,              Multipliers,                     hmax,                       x0,                       x1,                       x2,                       x3,                       x4,                       x5,                       x6,                       x7,                       x8,                       x9,                      x10,                      x11,                      x12,                      x13,                      x14,                      x15,                      x16,                      x17,                      x18,                      x19,                      x20,                      x21,                      x22,                      x23,                      x24,                      x25,                      x26,                      x27,                      x28,                      x29
    0.0003299999989394564,                        0,                        2,         Search: sampling,              Current run,               Simulation,                      0.1,                 FEASIBLE,                      1.0,                      0.0,                      1.0,                        0,                      1.0,                      0.0,                    1e-15,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0
    0.0002899000028264709,                        1,                       42,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,                     0.99,                      0.1,                     0.99,                        0,    4.440892098500626e-16,                      0.0,                    1e-15,                      0.1,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0
   0.00030279999919002876,                        1,                       17,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,                     0.75,                      0.5,                     0.75,                        0,   1.3877787807814457e-17,                    1e-15,                    1e-15,                      0.5,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0
   0.00022529999841935933,                        1,                       44,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,       0.8075695998154768,                     0.48,       0.8075695998154768,                        0,    1.734723475976807e-18,                      0.0,                    1e-15,                     0.48,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.1,                      0.0
   0.00024850000045262277,                        1,                       47,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,        0.798161573059624,                     0.49,        0.798161573059624,                        0,    2.168404344971009e-19,                      0.0,                    1e-15,                     0.49,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.1,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0
     0.001095699997677002,                        1,                       86,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,                      0.7,                      0.7,                     0.51,                        0,    3.944304526105059e-31,                      0.0,                    1e-15,                      0.7,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0
     0.000365099996997742,                        1,                       87,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,                     0.96,      0.19999999999999996,                     0.96,                        0,    9.860761315262648e-32,                    1e-15,                    1e-15,      0.19999999999999996,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0
    0.0002066000015474856,                        1,                      129,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,                      1.0,                      1.0,                      0.0,                        0,   2.2420775429197073e-44,                      0.0,                    1e-15,                      1.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0
     0.000265499998931773,                        1,                       28,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,                   0.6975,                     0.55,                   0.6975,                        0,    7.006492321624085e-46,                    1e-15,                    1e-15,                     0.55,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0
   0.00022739999985788018,                        1,                      174,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,       0.7282665693928926,                   0.5401,       0.7282665693928926,                        0,   1.7516230804060213e-46,                      0.0,                    1e-15,                   0.5401,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                     0.05,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0
    0.0002199000009568408,                        1,                      175,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,       0.7277344760142849,       0.5406000000000001,       0.7277344760142849,                        0,    8.758115402030107e-47,                      0.0,                    1e-15,       0.5406000000000001,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                     0.05,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0
