3.47941526536	0.919217505417	3.50117496261	0.0459608752709	4.99414044618	5.03952146977	-93.728288	75.549845	-2.398633	-1.601367	-4.560198	-1.278237	-3.702863	-5.016118
3.47941526536	0.780358287301	3.50117496261	0.0459608752709	4.73986022523	5.03952146977	-92.08112	72.83868	-2.259774	-1.740226	-4.699057	-0.86166	-3.702863	-4.066635
3.47941526536	0.780358287301	2.43144016846	0.0459608752709	4.99414044618	5.03952146977	-89.840868	68.967519	-2.259774	-1.740226	-4.699057	-0.86166	-3.630779	-5.016118
3.47941526536	0.919217505417	2.36576433607	0.0459608752709	4.99414044618	5.03952146977	-89.337725	68.88846	-2.398633	-1.601367	-4.560198	-1.278237	-3.551784	-5.016118
3.47941526536	0.780358287301	3.50117496261	0.0459608752709	4.29819635609	5.03952146977	-88.972665	68.846897	-2.259774	-1.740226	-4.699057	-0.86166	-3.702863	-2.724835
3.47941526536	0.780358287301	2.36576433607	0.34772789697	4.99414044618	5.03952146977	-87.361826	68.771261	-2.259774	-1.740226	-4.699057	-0.86166	-3.250017	-5.016118
3.47941526536	1.33152256844	2.36576433607	0.0459608752709	4.73986022523	5.03952146977	-86.649892	67.341288	-2.810938	-1.189062	-4.147893	-2.515152	-3.551784	-4.066635
3.47941526536	0.780358287301	3.50117496261	0.0459608752709	3.75997192297	5.03952146977	-85.712011	64.509794	-2.259774	-1.740226	-4.699057	-0.86166	-3.702863	-1.617079
3.47941526536	0.780358287301	2.36576433607	0.646565141758	4.99414044618	2.97433393353	-85.26826	52.518278	-2.259774	-1.740226	-4.699057	-0.86166	-2.95118	-2.95093
3.47941526536	0.780358287301	2.36576433607	0.0459608752709	4.29819635609	2.97433393353	-84.582101	45.635397	-2.259774	-1.740226	-4.699057	-0.86166	-3.551784	-0.659648
3.47941526536	0.780358287301	2.43144016846	0.0459608752709	1.22168645283	5.03952146977	-73.936855	45.518598	-2.259774	-1.740226	-4.699057	-0.86166	-3.630779	-4.201921
3.47941526536	0.780358287301	2.36576433607	0.0459608752709	1.22168645283	5.03952146977	-73.753147	45.203537	-2.259774	-1.740226	-4.699057	-0.86166	-3.551784	-4.201921
3.47941526536	1.33152256844	2.43144016846	0.646565141758	1.22168645283	2.97433393353	-68.507291	30.548411	-2.810938	-1.189062	-4.147893	-2.515152	-3.030175	-2.136733
3.47941526536	1.33152256844	2.36576433607	0.646565141758	1.22168645283	2.97433393353	-68.323583	30.23335	-2.810938	-1.189062	-4.147893	-2.515152	-2.95118	-2.136733
3.47941526536	1.33152256844	2.43144016846	1.45133823664	1.22168645283	1.28208258309	-63.757443	25.03382	-2.810938	-1.189062	-4.147893	-2.515152	-2.225401	-0.444482
2.11218604083	0.780358287301	2.43144016846	0.0492568742943	1.22168645283	2.97433393353	-19.508706	21.323797	-0.892544	-3.107456	-3.331828	-2.228889	-3.627483	-2.136733
