f1	f2
0.0137229	3.62205
0.0137229	3.62205
0.0137229	3.62205
0.0137229	3.62205
0.0137229	3.62205
0.0137229	3.62205
0.0137229	3.62205
0.0137229	3.62205
0.0137229	3.62205
0.0137229	3.62205
0.0137229	3.62205
0.0137229	3.62205
0.0137229	3.62205
0.0137229	3.62205
0.0137229	3.62205
0.0137229	3.62205
0.0137229	3.62205
0.0137229	3.62205
0.0137229	3.62205
0.0137229	3.62205
0.0137229	3.62205
0.0137229	3.62205
0.0137229	3.62205
0.00394299	3.62644
0.00394299	3.62644
0.00394299	3.62644
0.00394299	3.62644
0.00394299	3.62644
0.00394299	3.62644
0.00394299	3.62644
0.00394299	3.62644
0.00394299	3.62644
0.00394299	3.62644
0.00394299	3.62644
0.00394299	3.62644
0.00394299	3.62644
0.00394299	3.62644
0.00394299	3.62644
0.00394299	3.62644
0.00394299	3.62644
0.00394299	3.62644
2.92059e-05	4.00937
2.92059e-05	4.00937
2.92059e-05	4.00937
2.92059e-05	4.00937
2.92059e-05	4.00937
2.92059e-05	4.00937
2.92059e-05	4.00937
2.92059e-05	4.00937
2.92059e-05	4.00937
2.92059e-05	4.00937
2.92059e-05	4.00937
2.92059e-05	4.00937
2.92059e-05	4.00937
2.92059e-05	4.00937
2.92059e-05	4.00937
2.92059e-05	4.00937
2.92059e-05	4.00937
2.92059e-05	4.00937
2.92059e-05	4.00937
2.92059e-05	4.00937
2.92059e-05	4.00937
2.92059e-05	4.00937
