x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,g1,g2,g3,g4,g5,g6,g7,g8,f1,c1,c2,c3,c4,c5,c6,c7,c8,isFeasible,isFrontier
1.818498142,0.834122198,9.698355158,0.335171604,1.158735132,-2.390655425,4.09144259,0.70341391,6.082099968,-1.386731373,-99.49899902,-56.63569236,8.304221844,84.6329197,-3.784857279,33.55800266,15.56970386,53.39644476,1052.105899,-99.49899902,-56.63569236,8.304221844,84.6329197,-3.784857279,33.55800266,15.56970386,53.39644476,FALSE,FALSE
4.712012955,9.071490504,0.74064938,-9.733855714,1.087021847,6.189034449,2.83372589,-1.749134734,9.702601011,3.248994605,-65.03788593,-77.12340407,10.46189321,118.7511436,190.7157349,14.80915961,24.20127632,52.33614437,2184.901192,-65.03788593,-77.12340407,10.46189321,118.7511436,190.7157349,14.80915961,24.20127632,52.33614437,FALSE,FALSE
3.443546464,6.761462402,5.965894096,-4.085384401,-9.264739322,7.306842139,-0.430904816,2.177099481,4.940405809,5.392671716,-36.53189236,-7.976653738,-12.10876129,42.62735233,81.55369248,-162.9131626,245.8313256,104.8228324,1145.508843,-36.53189236,-7.976653738,-12.10876129,42.62735233,81.55369248,-162.9131626,245.8313256,104.8228324,FALSE,FALSE
-9.503012783,-6.732789512,5.277539891,-2.843175936,8.117850618,-6.683166399,-6.767977832,8.153991738,6.619804088,-4.329515974,-82.98613955,90.1957949,92.31657563,731.4737621,363.8822441,268.6158147,557.944932,41.27820215,1334.939396,-82.98613955,90.1957949,92.31657563,731.4737621,363.8822441,268.6158147,557.944932,41.27820215,FALSE,FALSE
8.784037762,-7.186584836,5.945894651,-0.853597998,2.779496529,-5.752669945,8.784356041,-7.213157836,8.860693175,-2.329931663,-197.0682618,-18.42731207,-47.68214256,509.8180599,290.0140417,445.6294375,249.516191,-44.27258776,3144.929899,-197.0682618,-18.42731207,-47.68214256,509.8180599,290.0140417,445.6294375,249.516191,-44.27258776,FALSE,FALSE
10,3.529886054,-4.034105904,-10,-6.464870556,-2.153219286,9.569095184,-7.822900519,-5.059594191,-4.607328284,-146.46396,-106.5595076,-101.0235423,175.6711378,608.9223697,-43.50549048,99.97888746,2070.066619,4728.968091,-146.46396,-106.5595076,-101.0235423,175.6711378,608.9223697,-43.50549048,99.97888746,2070.066619,FALSE,FALSE
3.443546464,6.761462402,5.965894096,5.419615602,-8.869722331,9.072743381,3.742036024,2.177099481,5.965158093,0.251214309,-49.05071488,-78.91664802,3.297914935,-23.90764769,62.54369248,-167.9783322,222.5751629,78.16661392,950.6979359,-49.05071488,-78.91664802,3.297914935,-23.90764769,62.54369248,-167.9783322,222.5751629,78.16661392,FALSE,FALSE
2.297741875,8.566315222,7.890883166,5.71284919,-8.85036458,9.042921156,4.29217224,-3.570009303,6.160688107,1.254010961,-97.98405684,-125.6600497,15.04611406,88.74354122,47.07835116,-126.0163845,253.9042817,76.32340787,1891.011349,-97.98405684,-125.6600497,15.04611406,88.74354122,47.07835116,-126.0163845,253.9042817,76.32340787,FALSE,FALSE
6.108708801,9.218837963,8.602910883,4.846508,-8.829201399,9.072743381,3.742036024,4.038066987,6.823138512,0.740020031,-9.354480165,-68.20209413,-9.796341984,199.4348418,217.4144489,-149.1361068,251.0526792,48.42679669,731.5756309,-9.354480165,-68.20209413,-9.796341984,199.4348418,217.4144489,-149.1361068,251.0526792,48.42679669,FALSE,FALSE
3.443546464,6.761462402,5.965894096,5.419615602,-8.869722331,9.072743381,7.311527021,2.177099481,5.965158093,0.251214309,-59.75918787,-139.597995,3.297914935,-23.90764769,62.54369248,-167.9783322,222.5751629,78.16661392,1147.975905,-59.75918787,-139.597995,3.297914935,-23.90764769,62.54369248,-167.9783322,222.5751629,78.16661392,FALSE,FALSE
10,6.761462402,5.965894096,10,-8.869722331,9.072743381,3.742036024,2.177099481,5.965158093,0.251214309,-22.82490074,-13.35211266,-49.15371335,129.7781823,494.0928624,-168.4987726,214.1945285,58.49725331,1090.676479,-22.82490074,-13.35211266,-49.15371335,129.7781823,494.0928624,-168.4987726,214.1945285,58.49725331,FALSE,FALSE
10,6.761462402,8.731920576,10,-8.869722331,9.072743381,3.742036024,2.177099481,5.965158093,0.251214309,-22.82490074,-13.35211266,-49.15371335,211.0872715,501.5550892,-168.4987726,214.1945285,58.49725331,1076.010494,-22.82490074,-13.35211266,-49.15371335,211.0872715,501.5550892,-168.4987726,214.1945285,58.49725331,FALSE,FALSE
10,6.761462402,5.965894096,10,-8.869722331,10,3.742036024,2.177099481,5.965158093,0.251214309,-22.82490074,-13.35211266,-49.15371335,129.7781823,494.0928624,-174.0623123,213.2672719,58.49725331,1122.338108,-22.82490074,-13.35211266,-49.15371335,129.7781823,494.0928624,-174.0623123,213.2672719,58.49725331,FALSE,FALSE
