x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,g1,g2,g3,g4,g5,g6,g7,g8,f1,c1,c2,c3,c4,c5,c6,c7,c8,isFeasible,isFrontier
-5.72202442976278,-7.380361425378701,1.3352950958069556,-2.5797653707117254,-8.026805153246245,0.7334408407762751,7.012911227577078,-9.859656658056572,-6.767900216053953,0.20902228903344522,-274.565548451185,-137.11615707952166,-15.242073070991822,511.5209807482745,91.58392905560683,7.4867905731709214,515.7275916337636,2588.5112702096985,4699.480938633893,-274.565548451185,-137.11615707952166,-15.242073070991822,511.5209807482745,91.58392905560683,7.4867905731709214,515.7275916337636,2588.5112702096985,False,False
-8.383796979963197,-6.835654196809335,-2.1206702432860647,-8.613070539250504,-2.993752027148825,6.650390967392902,-7.857550977678896,-8.630447845714201,-0.6523251372611512,-3.1587614391440297,-226.81483658229055,87.16473470395555,44.45496463806921,659.7160714164023,339.9264517104182,29.993273765422188,359.27446811876933,904.6015592036163,4770.3502975185165,-226.81483658229055,87.16473470395555,44.45496463806921,659.7160714164023,339.9264517104182,29.993273765422188,359.27446811876933,904.6015592036163,False,False
4.780922474515785,3.2108388016564966,-0.6299879045919567,5.331725619359226,0.2089070378602731,3.656547647345107,-9.12238931534956,6.907524921530644,-6.438261734904843,-4.489697819400736,19.712776146170093,191.01818253590966,-67.03761522853603,-133.14990838671346,133.26609732621984,-23.92664921727655,-27.09884034446175,2537.910973229606,1316.3270962540628,19.712776146170093,191.01818253590966,-67.03761522853603,-133.14990838671346,133.26609732621984,-23.92664921727655,-27.09884034446175,2537.910973229606,False,False
7.6702876305088274,-2.579889795412619,-7.364932520324027,-1.557999654873278,7.548867404299628,3.4425933857543285,0.12150872514033573,-6.796949770180856,9.52863807786915,-4.636651102507193,-148.7553725620765,81.6824468006418,-21.605588040535725,220.3876255958695,415.26486389294394,225.38967032831357,224.15785844018586,22.007168530886027,2883.839678404261,-148.7553725620765,81.6824468006418,-21.605588040535725,220.3876255958695,415.26486389294394,225.38967032831357,224.15785844018586,22.007168530886027,False,False
8.370080618866147,-5.353260219575437,5.047466298115706,6.697317249733906,-7.3798570583052285,4.030371379378021,4.022364575369718,-7.416288396522647,-1.1043876148168863,0.26634293265598963,-177.09966791722556,43.31411337093448,-95.72178932947647,284.91421776941854,254.97785202874758,140.31333341058956,304.3919325260893,935.5842823873304,2976.5101452943036,-177.09966791722556,43.31411337093448,-95.72178932947647,284.91421776941854,254.97785202874758,140.31333341058956,304.3919325260893,935.5842823873304,False,False
3.0828535607173677,-3.6017889850326332,-10.0,0.9584189227722177,-9.791092962139727,-6.343452352654893,-7.275514037856384,-3.012826058467846,-10.0,-10.0,-115.96642309493515,177.30093401405756,-73.86640645580421,251.14325425406213,232.78878065833328,-4.542945616612286,391.60351263104303,3927.140705407652,3535.824491964652,-115.96642309493515,177.30093401405756,-73.86640645580421,251.14325425406213,232.78878065833328,-4.542945616612286,391.60351263104303,3927.140705407652,False,False
-4.724077528166424,3.2108388016564966,8.875012098090252,5.331725619359226,0.2089070378602731,3.656547647345107,-9.12238931534956,6.907524921530644,-7.724943269768996,-4.489697819400736,-18.307223864558743,95.96818250908758,2.5689771186008716,136.02706796249595,94.87349619933377,36.57108520423458,48.67100406939434,3032.151240179682,1394.5210472883105,-18.307223864558743,95.96818250908758,2.5689771186008716,136.02706796249595,94.87349619933377,36.57108520423458,48.67100406939434,3032.151240179682,False,False
-2.767716343499057,-5.799161203707921,4.108388740386221,-3.6782743860051923,9.21890704322469,10.0,-5.260582729383975,2.2958124150846118,-9.023755963266922,4.520302185963683,-108.62261146862238,112.73765742436959,-55.61597584768536,317.3999457378596,-37.15727890979642,166.27791684188688,464.98371943439065,3419.5652716688965,2169.175546062952,-108.62261146862238,112.73765742436959,-55.61597584768536,317.3999457378596,-37.15727890979642,166.27791684188688,464.98371943439065,3419.5652716688965,False,False
4.780922474515785,10.0,7.88501210345467,-3.1832743886874013,0.2089070378602731,3.656547647345107,-9.12238931534956,6.907524921530644,-6.438261734904843,4.025302188645892,53.65858213788761,136.70489294916166,-70.48929284794228,245.8303418918661,164.20591794419607,36.22418286298762,43.655608861596335,2519.0409403633407,1365.585438001141,53.65858213788761,136.70489294916166,-70.48929284794228,245.8303418918661,164.20591794419607,36.22418286298762,43.655608861596335,2519.0409403633407,False,False
-1.3360214009463096,3.008534176763746,-6.155037589288694,8.357829098991886,-3.734899139012983,8.139354029757413,-1.102389304620722,9.391615617833146,-0.2593303731742065,1.6926727965745982,-7.469706245606034,0.09536199064550743,0.0232421020777398,-69.34842055042216,124.02231993208002,-89.26654447826914,49.25571746279718,828.8090182462549,738.6294952929052,-7.469706245606034,0.09536199064550743,0.0232421020777398,-69.34842055042216,124.02231993208002,-89.26654447826914,49.25571746279718,828.8090182462549,False,False
-1.3360214009463096,7.210091502818095,-5.337043168491325,7.4693818574194495,-6.621987050750751,9.999999999999996,3.8438133249308812,9.457610238341761,-2.6934752815595697,0.18622839648631384,-0.7065759194115486,-117.47055207914931,-0.7314789875638095,-11.031015226136475,140.1952820308744,-77.36708549015708,155.74216021332552,1418.1699776122493,965.882667203035,-0.7065759194115486,-117.47055207914931,-0.7314789875638095,-11.031015226136475,140.1952820308744,-77.36708549015708,155.74216021332552,1418.1699776122493,False,False
-1.3360214009463096,7.210091502818095,-5.337043168491326,9.8595363970879,-6.621987050750751,9.999999999999993,3.8438133249308812,9.457610238341758,-2.6934752815595697,0.18622839648631384,-0.706575919411577,-117.47055207914931,-0.7314789875638095,-27.762097003815597,135.41497295153755,-77.36708549015707,155.74216021332552,1418.1699776122493,1035.9516561505138,-0.706575919411577,-117.47055207914931,-0.7314789875638095,-27.762097003815597,135.41497295153755,-77.36708549015707,155.74216021332552,1418.1699776122493,False,False
5.18303379194824,0.6750914840426319,-5.337043168491326,9.81787338876492,-6.621987050750751,9.999999999999993,3.8438133249308812,9.457610238341758,-2.6934752815595697,0.18622839648631384,-7.3053552417107,-1.1368683772161603e-13,-65.95392056827114,-79.741143364337,208.61272934143386,-129.33125821961931,117.62982008855633,1359.4028119209129,1034.3131973950897,-7.3053552417107,-1.1368683772161603e-13,-65.95392056827114,-79.741143364337,208.61272934143386,-129.33125821961931,117.62982008855633,1359.4028119209129,False,False
-0.20557816577226262,3.0376039051095844,0.46773392102256395,9.679057487572205,-0.581987029293078,9.99999999999999,0.42619740885635693,9.99996040555521,3.3465247398981024,6.226228417943986,-1.9132417141133118,-13.602048038046952,-1.9184653865522705e-13,-172.71647102054317,-4.2400038544519205,-64.70338222175324,-3.465704288983961,235.1167429589315,458.23527425750586,-1.9132417141133118,-13.602048038046952,-1.9184653865522705e-13,-172.71647102054317,-4.2400038544519205,-64.70338222175324,-3.465704288983961,235.1167429589315,False,False
0.2554494762926005,3.0376039051095844,0.46773392102256395,9.679057487572205,-0.581987029293078,9.99999999999999,0.42619740885635693,9.999925933224542,3.3465247398981024,6.226228417943986,-0.06944139682987327,-8.991840562059654,-3.688221136519097,-178.1798265672339,-4.125043590972545,-67.48122890085675,-7.142429399154924,233.73366003273688,453.20478132724986,-0.06944139682987327,-8.991840562059654,-3.688221136519097,-178.1798265672339,-4.125043590972545,-67.48122890085675,-7.142429399154924,233.73366003273688,False,False
0.38290805659405613,1.5177878561918945,5.517732430413835,9.999941792582433,-4.324544321020886,9.999999999999993,1.3141810514260772,9.999937178322877,6.365909663419092,10.0,-9.822537042036643,-10.65442580119215,-0.19814042327319825,-112.47607978350177,-46.89190582793198,-121.09429120788869,57.437849844308715,-29.998982295345556,405.1729609155741,-9.822537042036643,-10.65442580119215,-0.19814042327319825,-112.47607978350177,-46.89190582793198,-121.09429120788869,57.437849844308715,-29.998982295345556,False,False
-0.22304132036413904,2.967751286742091,0.46773392102256395,9.935046937569101,-0.6999106696294408,9.99999999999999,-0.3513273565588033,9.999929218039554,3.3465247398981024,6.226228417943986,-6.381571370184247e-05,6.465938895416912e-13,-1.6697754290362354e-13,-174.27788046706726,-5.273378459648207,-66.55205450722572,-2.59009607336338,234.75001671250212,469.5604446045915,-6.381571370184247e-05,6.465938895416912e-13,-1.6697754290362354e-13,-174.27788046706726,-5.273378459648207,-66.55205450722572,-2.59009607336338,234.75001671250212,False,False
2.5262192679792825,3.6709606863463566,-3.5922661111639442,9.129502921675293,3.47801300289343,9.999999999999993,4.486197441042865,9.999879091053039,7.406524772084609,10.0,-2.3447910280083306e-12,-60.37109112660066,-7.835208910718503,-155.46629570042575,95.02916774435343,-17.88911817463721,11.487394835867285,-51.326339532069,525.3020767666408,-2.3447910280083306e-12,-60.37109112660066,-7.835208910718503,-155.46629570042575,95.02916774435343,-17.88911817463721,11.487394835867285,-51.326339532069,False,False
