x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,g1,g2,g3,g4,g5,g6,g7,g8,f1,c1,c2,c3,c4,c5,c6,c7,c8,isFeasible,isFrontier
1.0281841258497906,6.795316258259959,7.1385403055585215,-7.185306456289748,-5.784072234130538,-5.442566197653369,3.7646663235484503,3.609385749696628,-0.33977602556394615,-7.176162954407681,-45.72020942867674,-100.86124480851217,6.018605290717225,92.66564086279584,35.31522998928796,-15.248008075537008,115.73973528548422,922.5428557317182,1606.3860010570359,-45.72020942867674,-100.86124480851217,6.018605290717225,92.66564086279584,35.31522998928796,-15.248008075537008,115.73973528548422,922.5428557317182,False,False
-9.676205409913074,-5.635878894966899,-8.2862228408125,-4.163090113486482,-7.094072286503463,-9.512130086557502,8.327764644222295,-7.307974850376078,7.121383620108261,-7.305086930716596,-262.6392837005384,-207.86297159192674,104.35497745134529,753.7795442071996,595.4800677987457,58.930168934142124,472.414157908624,55.61255229112277,4357.942121021167,-262.6392837005384,-207.86297159192674,104.35497745134529,753.7795442071996,595.4800677987457,58.930168934142124,472.414157908624,55.61255229112277,False,False
-4.440129663520979,-2.5510817891182302,-1.6023462387730678,-9.549052064153098,-1.291763698589035,8.82066760200852,0.5520955738276605,-5.246941501270071,-8.327861315509406,6.000160900882264,-184.3946878325887,-43.87215007987432,-35.22075464938018,199.66223775370077,115.05887529394198,-32.52352291279554,129.39705099500907,3155.2014336117804,3829.674532455887,-184.3946878325887,-43.87215007987432,-35.22075464938018,199.66223775370077,115.05887529394198,-32.52352291279554,129.39705099500907,3155.2014336117804,False,False
-2.7288075173034665,-9.059723215213268,4.4358616541364135,1.6469073155834675,-9.743277206168772,0.6735057883187867,3.4904516519458646,6.952492353022926,-9.47363888624092,8.214800827325316,-109.11276992391146,-0.24298282836236496,-72.08678237785404,556.6579437375241,-76.09311925541266,62.18994841574559,652.7872426480594,3560.2611485903635,1516.456416062356,-109.11276992391146,-0.24298282836236496,-72.08678237785404,556.6579437375241,-76.09311925541266,62.18994841574559,652.7872426480594,3560.2611485903635,False,False
-8.060721985605255,-2.501187335048316,3.9061785498750936,-5.266093591981556,0.012569367451757074,-8.415359968927504,5.070224712122712,9.381570446972457,1.9403789261971394,2.2079761129235465,-80.52536473127861,-128.0284003878072,52.76934361988401,372.08574586698626,279.7829714146794,115.84199325402551,191.92010281615916,434.34729985296985,1233.9393461365435,-80.52536473127861,-128.0284003878072,52.76934361988401,372.08574586698626,279.7829714146794,115.84199325402551,191.92010281615916,434.34729985296985,False,False
1.6958500185460519,9.995232569956706,7.115119765116681,-9.999999952330034,-1.9323433726371029,-6.682432919651829,1.125104004728918,4.173806982260551,-2.681525374670704,-7.289560504761892,-14.051486249874053,-73.78251449006363,-4.4048408722847405,247.26049467500604,75.58488898188082,109.86435460352082,79.64106627904772,1475.0505808542448,1890.0968498892428,-14.051486249874053,-73.78251449006363,-4.4048408722847405,247.26049467500604,75.58488898188082,109.86435460352082,79.64106627904772,1475.0505808542448,False,False
-1.9823407868637446,6.795316258259959,7.1385403055585215,-9.999999801839182,-5.784072234130538,4.06243380502884,3.7646663235484503,3.609385749696628,-0.33977602556394615,-7.176162954407681,-57.76230907953088,-130.96649393564752,30.102804592425507,157.11233043004654,55.30717867345717,-28.490557922498336,131.75519078381734,931.5744304698588,1872.7652790323712,-57.76230907953088,-130.96649393564752,30.102804592425507,157.11233043004654,55.30717867345717,-28.490557922498336,131.75519078381734,931.5744304698588,False,False
4.529811767903054,6.754645726556593,9.109641068823102,-7.013073527236,-5.583976209184056,-5.455750799956584,3.670351635036857,1.998697222780292,2.7907572978145705,-5.768064703340385,-46.13030419569276,-67.13763148348818,-9.239286794357621,170.65193636709006,140.32915370700098,-40.9032029064228,90.19537105492226,392.94940634227896,1606.8279809011897,-46.13030419569276,-67.13763148348818,-9.239286794357621,170.65193636709006,140.32915370700098,-40.9032029064228,90.19537105492226,392.94940634227896,False,False
2.9777780866474934,6.754645726556593,9.257353579536275,-7.671468898408776,-5.971371013757361,-6.555201023820878,5.5158164304059465,-1.8180928307163864,1.3024452205410046,-4.425543319961309,-92.2259437882924,-121.66444992431168,-6.9496204974391205,164.35508096995045,84.32626761797812,-30.415185801448757,111.31451900679775,600.8602236253745,2391.3902948080226,-92.2259437882924,-121.66444992431168,-6.9496204974391205,164.35508096995045,84.32626761797812,-30.415185801448757,111.31451900679775,600.8602236253745,False,False
4.529811767903054,9.57098429759965,9.109641068823102,-7.013073527236,-5.583976209184056,-5.455750799956584,3.670351635036857,1.9986972227802937,2.7907572978145705,-5.768064703340385,-32.04861134047745,-89.66834005183264,-3.606609652271505,286.973816796496,162.85986227534545,3.008124389432176,137.090956985453,409.8474377685373,1620.5025488996205,-32.04861134047745,-89.66834005183264,-3.606609652271505,286.973816796496,162.85986227534545,3.008124389432176,137.090956985453,409.8474377685373,False,False
4.529811767903054,6.754645726556593,9.109641068823102,-7.013073527236,-5.583976209184056,-5.455750799956584,3.670351635036857,1.998697222780292,1.1395805746505872,-5.768064703340385,-46.13030419569276,-67.13763148348818,-17.495170410177536,170.65193636709006,140.32915370700098,-40.9032029064228,90.19537105492226,632.0991482795519,1659.8956850093803,-46.13030419569276,-67.13763148348818,-17.495170410177536,170.65193636709006,140.32915370700098,-40.9032029064228,90.19537105492226,632.0991482795519,False,False
4.099580581577264,6.487401839772247,9.024453166602576,-6.84769636488807,-5.644541996690931,-5.651032451920848,3.655238890732635,7.458931683009588,2.4763523262321048,-5.553588377967325,5.867661911906907e-11,-58.12460667884095,-8.332902585978445,152.6879866904194,118.77472912915334,-41.228534968557724,91.21456715395306,431.62899142673075,1120.3010528545458,5.867661911906907e-11,-58.12460667884095,-8.332902585978445,152.6879866904194,118.77472912915334,-41.228534968557724,91.21456715395306,431.62899142673075,False,False
4.529811767903054,0.7342716575890496,9.999997951736056,-7.013073527236,-6.003565653420657,-6.733024007245856,3.670351635036857,3.0107857914429736,6.429801773132358,-5.768064703340385,-67.12337742256634,-16.95046179442248,-3.0848125557037793,168.82537518958202,98.49627719224199,-26.58066876898544,112.21249206798686,60.77891722510729,1474.8043263374432,-67.12337742256634,-16.95046179442248,-3.0848125557037793,168.82537518958202,98.49627719224199,-26.58066876898544,112.21249206798686,60.77891722510729,False,False
3.8862966668206944,1.3887800631604215,9.99999915630529,-10.0,-7.2949438081541444,-9.37559021050417,7.031274140124772,5.998289350244679,5.232361764283194,-6.963606842097322,-49.620131285087325,-79.78235551870819,-0.22379070263409773,171.05843033746692,82.6267426684346,-40.819613307025776,161.12242237668588,137.3368951188013,1874.8491121454686,-49.620131285087325,-79.78235551870819,-0.22379070263409773,171.05843033746692,82.6267426684346,-40.819613307025776,161.12242237668588,137.3368951188013,False,False
3.3341553780132287,-0.30709416508969767,9.99999999954025,-10.0,-3.2234843757143423,-3.141124112482645,3.0875439649997443,0.4232265467083156,6.429801773132358,-4.144166169698669,-98.65244228801996,-15.843487210729155,1.1499098507738967,199.08739896673615,49.12620709927711,-2.472278203007935,52.300851986066974,46.75040172321227,1966.878572033793,-98.65244228801996,-15.843487210729155,1.1499098507738967,199.08739896673615,49.12620709927711,-2.472278203007935,52.300851986066974,46.75040172321227,False,False
1.265933218739704,0.9688869943694058,9.999999270368132,-9.008254128880823,-3.6560997380095017,-4.710482738987437,4.162017316517858,3.11862786227711,1.3798017463102674,-6.645341627592359,-79.51023334225374,-59.608802423807575,2.255572333353939e-07,161.17599200150863,9.780532947205828,-21.646617385892817,55.86079843484944,574.4572127210229,1766.225355212813,-79.51023334225374,-59.608802423807575,2.255572333353939e-07,161.17599200150863,9.780532947205828,-21.646617385892817,55.86079843484944,574.4572127210229,False,False
4.582288619288846,1.4835782484307298,9.999997781936958,-9.999999999385684,-5.709343718566638,-3.3923591257766006,3.700215551876715,3.0097477755163133,6.334323278758475,-1.843703769808867,-63.26587095667429,-22.929908625428908,-10.332128524039195,179.2026945276437,112.85545319403818,-51.64227291103873,89.68730862044876,41.3542772976109,1621.997927747616,-63.26587095667429,-22.929908625428908,-10.332128524039195,179.2026945276437,112.85545319403818,-51.64227291103873,89.68730862044876,41.3542772976109,False,False
2.8664127769231342,0.8870733288318782,9.999999016958945,-9.999995770475678,-3.1514833150862955,-3.1582455314983493,4.22958824479819,-0.03138830657723268,4.546898948408948,-5.211330407838028,-102.07024174173773,-50.39823563614739,-5.204725539442734e-13,170.1097808426709,44.17818134581988,-19.563196111377998,35.51127059590898,176.28939696707874,2124.522230600636,-102.07024174173773,-50.39823563614739,-5.204725539442734e-13,170.1097808426709,44.17818134581988,-19.563196111377998,35.51127059590898,176.28939696707874,False,False
