8.52730e-01	2.46065e-02	9.40970e-02	6.72516e-01	1.75134e-01	3.12836e-01	8.78110e-01	4.71413e-01	7.42693e-01	4.66716e-02	2.82725e-01	5.62859e-01	2.49050e-01	3.78656e-01	1.46643e-01	8.86778e-02	4.41175e-02	2.74261e-01	1.35015e-01	2.38926e-01	3.11415e-01	1.67489e-02	5.25464e-01	6.92931e-01	6.87889e-01	1.64635e-01	6.49619e-01	5.00305e-01	2.40907e-01	5.30661e-02
8.52730e-01	2.46065e-02	9.40970e-02	6.72516e-01	1.75134e-01	3.12836e-01	8.78110e-01	4.71413e-01	7.42693e-01	4.66716e-02	2.82725e-01	5.62859e-01	2.49050e-01	3.78656e-01	1.46643e-01	8.86778e-02	4.41175e-02	2.74261e-01	1.35015e-01	2.38926e-01	3.11415e-01	1.67489e-02	5.25464e-01	6.92931e-01	6.87889e-01	1.64635e-01	6.49619e-01	5.00305e-01	2.40907e-01	5.30661e-02
4.44299e-01	2.45677e-02	9.40873e-02	6.72559e-01	1.75635e-01	3.30483e-01	1.27808e-01	4.32072e-01	7.33549e-01	3.94332e-02	2.96048e-01	5.67605e-01	2.66460e-01	1.76571e-01	1.46643e-01	8.81083e-02	4.59045e-02	2.74702e-01	1.34934e-01	1.87140e-01	3.11415e-01	2.45790e-02	5.22146e-01	2.53981e-01	6.15535e-01	2.44972e-01	5.60481e-01	5.18672e-01	2.40179e-01	7.27580e-02
4.44299e-01	2.45677e-02	9.40873e-02	6.72559e-01	1.75635e-01	3.30483e-01	1.27808e-01	4.32072e-01	7.33549e-01	3.94332e-02	2.96048e-01	5.67605e-01	2.66460e-01	1.76571e-01	1.46643e-01	8.81083e-02	4.59045e-02	2.74702e-01	1.34934e-01	1.87140e-01	3.11415e-01	2.45790e-02	5.22146e-01	2.53981e-01	6.15535e-01	2.44972e-01	5.60481e-01	5.18672e-01	2.40179e-01	7.27580e-02
4.44299e-01	2.45677e-02	9.40873e-02	6.72559e-01	1.75635e-01	3.30483e-01	1.27808e-01	4.32072e-01	7.33549e-01	3.94332e-02	2.96048e-01	5.67605e-01	2.66460e-01	1.76571e-01	1.46643e-01	8.81083e-02	4.59045e-02	2.74702e-01	1.34934e-01	1.87140e-01	3.11415e-01	2.45790e-02	5.22146e-01	2.53981e-01	6.15535e-01	2.44972e-01	5.60481e-01	5.18672e-01	2.40179e-01	7.27580e-02
4.11239e-01	2.45677e-02	9.41061e-02	6.72559e-01	1.47222e-01	3.30483e-01	1.27808e-01	4.32072e-01	7.33549e-01	3.94332e-02	2.96048e-01	5.67604e-01	2.66312e-01	1.76571e-01	1.46643e-01	8.81083e-02	4.59045e-02	2.74702e-01	1.50112e-01	1.87140e-01	2.93663e-01	2.45790e-02	5.22146e-01	2.53981e-01	6.15535e-01	2.70040e-01	5.60481e-01	5.18711e-01	2.40179e-01	7.27580e-02
4.11239e-01	2.45677e-02	9.41061e-02	6.72559e-01	1.47222e-01	3.30483e-01	1.27808e-01	4.32072e-01	7.33549e-01	3.94332e-02	2.96048e-01	5.67604e-01	2.66312e-01	1.76571e-01	1.46643e-01	8.81083e-02	4.59045e-02	2.74702e-01	1.50112e-01	1.87140e-01	2.93663e-01	2.45790e-02	5.22146e-01	2.53981e-01	6.15535e-01	2.70040e-01	5.60481e-01	5.18711e-01	2.40179e-01	7.27580e-02
5.39899e-02	2.69888e-02	9.34551e-02	6.71038e-01	1.75814e-01	3.10628e-01	1.23065e-01	4.31182e-01	7.61969e-01	4.36802e-02	4.63534e-01	5.62699e-01	2.70284e-01	1.70743e-01	1.47472e-01	7.42847e-02	4.42653e-02	2.74375e-01	1.36568e-01	1.89074e-01	2.93862e-01	2.42565e-02	5.25468e-01	2.43039e-01	6.86325e-01	2.68030e-01	6.49620e-01	5.18658e-01	3.20927e-01	6.35548e-02
5.39899e-02	2.69888e-02	9.34551e-02	6.71038e-01	1.75814e-01	3.10628e-01	1.23065e-01	4.31182e-01	7.61969e-01	4.36802e-02	4.63534e-01	5.62699e-01	2.70284e-01	1.70743e-01	1.47472e-01	7.42847e-02	4.42653e-02	2.74375e-01	1.36568e-01	1.89074e-01	2.93862e-01	2.42565e-02	5.25468e-01	2.43039e-01	6.86325e-01	2.68030e-01	6.49620e-01	5.18658e-01	3.20927e-01	6.35548e-02
5.39899e-02	2.69888e-02	9.34551e-02	6.71038e-01	1.75814e-01	3.10628e-01	1.23065e-01	4.31182e-01	7.61969e-01	4.36802e-02	4.63534e-01	5.62699e-01	2.70284e-01	1.70743e-01	1.47472e-01	7.42847e-02	4.42653e-02	2.74375e-01	1.36568e-01	1.89074e-01	2.93862e-01	2.42565e-02	5.25468e-01	2.43039e-01	6.86325e-01	2.68030e-01	6.49620e-01	5.18658e-01	3.20927e-01	6.35548e-02
5.39899e-02	2.69888e-02	9.34551e-02	6.71038e-01	1.75814e-01	3.10628e-01	1.23065e-01	4.31182e-01	7.61969e-01	4.36802e-02	4.63534e-01	5.62699e-01	2.70284e-01	1.70743e-01	1.47472e-01	7.42847e-02	4.42653e-02	2.74375e-01	1.36568e-01	1.89074e-01	2.93862e-01	2.42565e-02	5.25468e-01	2.43039e-01	6.86325e-01	2.68030e-01	6.49620e-01	5.18658e-01	3.20927e-01	6.35548e-02
5.39899e-02	2.69888e-02	9.34551e-02	6.71038e-01	1.75814e-01	3.10628e-01	1.23065e-01	4.31182e-01	7.61969e-01	4.36802e-02	4.63534e-01	5.62699e-01	2.70284e-01	1.70743e-01	1.47472e-01	7.42847e-02	4.42653e-02	2.74375e-01	1.36568e-01	1.89074e-01	2.93862e-01	2.42565e-02	5.25468e-01	2.43039e-01	6.86325e-01	2.68030e-01	6.49620e-01	5.18658e-01	3.20927e-01	6.35548e-02
5.39899e-02	2.69888e-02	9.34551e-02	6.71038e-01	1.75814e-01	3.10628e-01	1.23065e-01	4.31182e-01	7.61969e-01	4.36802e-02	4.63534e-01	5.62699e-01	2.70284e-01	1.70743e-01	1.47472e-01	7.42847e-02	4.42653e-02	2.74375e-01	1.36568e-01	1.89074e-01	2.93862e-01	2.42565e-02	5.25468e-01	2.43039e-01	6.86325e-01	2.68030e-01	6.49620e-01	5.18658e-01	3.20927e-01	6.35548e-02
5.39899e-02	2.69888e-02	9.34551e-02	6.71038e-01	1.75814e-01	3.10628e-01	1.23065e-01	4.31182e-01	7.61969e-01	4.36802e-02	4.63534e-01	5.62699e-01	2.70284e-01	1.70743e-01	1.47472e-01	7.42847e-02	4.42653e-02	2.74375e-01	1.36568e-01	1.89074e-01	2.93862e-01	2.42565e-02	5.25468e-01	2.43039e-01	6.86325e-01	2.68030e-01	6.49620e-01	5.18658e-01	3.20927e-01	6.35548e-02
4.53344e-02	2.45026e-02	9.34748e-02	6.74419e-01	1.75801e-01	3.30017e-01	1.41084e-01	4.74840e-01	5.92073e-01	4.36747e-02	4.65865e-01	5.67507e-01	2.70420e-01	3.78631e-01	1.44681e-01	7.41865e-02	4.57303e-02	2.59681e-01	1.36568e-01	2.56312e-01	2.93862e-01	2.47300e-02	5.25468e-01	2.35007e-01	6.13101e-01	2.66919e-01	6.49519e-01	5.34832e-01	3.21255e-01	4.10431e-02
5.96021e-03	2.57404e-02	9.34551e-02	6.71038e-01	1.75827e-01	3.10628e-01	1.23065e-01	4.31182e-01	5.89735e-01	4.36802e-02	3.67330e-01	5.67454e-01	2.70284e-01	1.70743e-01	1.76159e-01	7.41524e-02	4.42653e-02	2.59234e-01	1.34963e-01	1.89074e-01	2.93862e-01	2.41367e-02	5.25468e-01	2.45541e-01	6.86325e-01	2.68030e-01	6.49577e-01	5.14693e-01	3.20927e-01	9.04641e-01
