FE	Run 1	Run 2	Run 3	Run 4	Run 5	Run 6	Run 7	Run 8	Run 9	Run 10	Average
1	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
2	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
3	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
4	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
5	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
6	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
7	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
8	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
9	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
10	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
11	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
12	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
13	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
14	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
15	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
16	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
17	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
18	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
19	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
20	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
21	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0	-1710170.0
22	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
23	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
24	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
25	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
26	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
27	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
28	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
29	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
30	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
31	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
32	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
33	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
34	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
35	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
36	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
37	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
38	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
39	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
40	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
41	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
42	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
43	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
44	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
45	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
46	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
47	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
48	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
49	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
50	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
51	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
52	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
53	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
54	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
55	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
56	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
57	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
58	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
59	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
60	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
61	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
62	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
63	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
64	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
65	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
66	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
67	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
68	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
69	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
70	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
71	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
72	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
73	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
74	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
75	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
76	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
77	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
78	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
79	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
80	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
81	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
82	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
83	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
84	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
85	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
86	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
87	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
88	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
89	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
90	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
91	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
92	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
93	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
94	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
95	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
96	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
97	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
98	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
99	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
100	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
101	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
102	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
103	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
104	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
105	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
106	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
107	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
108	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
109	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
110	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
111	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
112	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
113	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
114	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
115	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
116	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
117	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
118	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
119	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
120	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
121	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
122	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
123	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
124	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
125	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
126	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0	-2013360.0
