x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,f1,f2,isFeasible,isFrontier
0.7360784889043627,0.47594193623171305,0.7710045066361221,0.036010019043856985,0.520528025107868,0.3867731354551925,0.9529467374088562,0.15083360058295325,0.1857977163944417,0.8342197611502726,0.483275614249718,0.3045920389193678,0.16267130003639488,0.7355558450903016,0.7357058215583636,0.8815119424501953,0.4938776991235103,0.2526575068365256,0.37436229168474355,0.46803561308562064,0.46147897337829263,0.31383123466542623,0.026802044491364464,0.6359130162990669,0.6637346467084447,0.04907528505260079,0.13848931192028843,0.9870584583375439,0.9015135525859185,0.9404733096902386,0.7360784889043627,4.110288172976336,True,False
0.8990348477000176,0.4846393704388032,0.892355387029333,0.6406262002201863,0.27146551342428077,0.25944733016799293,0.52350726653734,0.0011084313011805787,0.05025755067909676,0.09314519768456994,0.2830922534050608,0.9671314401580804,0.6670708566443156,0.4021141897792483,0.5487038528732141,0.8184089132420505,0.41899488010190566,0.4470359925171628,0.03345917996206794,0.5774675147071184,0.9215177867230996,0.36423864772556513,0.5151145038123851,0.48970179568261396,0.5410745912191169,0.6336894956713562,0.07226807956713552,0.20383716529522006,0.029239631949629908,0.38405240729658535,0.8990348477000176,2.76609177628151,True,False
0.09677264197993751,0.2114003659081786,0.4190042147484405,0.31923329557051355,0.1794606313361567,0.8936548624004514,0.6669525614431896,0.6184743296216779,0.8234932539038933,0.31910034926772507,0.7528840308054999,0.8211259081939695,0.37975134760088425,0.9028744067737463,0.7143160876430871,0.12810049619923422,0.4684418439015535,0.6461169393360322,0.55735258822095,0.753806104917785,0.19137749134892873,0.5664738463937652,0.6543572873903283,0.057116793866701064,0.7759209237775184,0.13150761797006566,0.35582817590115284,0.6786812467909898,0.7407216750836648,0.5663045547604024,0.09677264197993751,4.990852169493863,True,False
0.9248286074075976,0.3141264192297795,0.409751210747683,0.1972936479234878,0.25671161376893803,0.7807807463064603,0.011077945093449804,0.6839975114631399,0.20710520846952768,0.07431881470470639,0.3150599257927818,0.6146951393452865,0.5801270032817464,0.22162866445185408,0.5310875136137178,0.6326830427991487,0.5663405298902385,0.9663264859177857,0.8324336017281062,0.26149139703566565,0.780215986221263,0.6345635521867774,0.5716049496952529,0.622623856143572,0.3643154762530764,0.8098867362553109,0.2328466287776653,0.30932502415619123,0.23473748283120105,0.7698182009321376,0.9248286074075976,3.7196341503829444,True,False
0.4465115391432675,0.027741418386819046,0.6984761703621929,0.8014353043967846,0.299365349321651,0.12915415828027899,0.6097331963606734,0.4783140056099223,0.9830105004626737,0.7623700023635509,0.7029942966785804,0.5852167651725106,0.43356054502196817,0.3046053098009201,0.36971004699606097,0.6203599962082678,0.1979819032496125,0.13310492565572174,0.18594134869287435,0.06490236591394098,0.9661515416218326,0.34706717333789366,0.8790953712179804,0.5879330700143746,0.15301767038484165,0.9845366509098611,0.2964055734660814,0.06316817708746288,0.30420191905329086,0.7791344971519099,0.4465115391432675,3.2894756867235264,True,False
1.0,0.9846393704388032,1.0,0.9999999999999999,0.03564857361126349,5.139664804878897e-18,0.023507266537340303,0.0,4.187067321676949e-17,6.695693347352566e-17,4.071321872128783e-16,1.0,1.0,5.602507968837686e-18,0.04870385287321481,1.0,3.3518430430705617e-16,6.765467009388648e-16,3.681227526133661e-17,0.0774675147071186,1.0,8.033505259752985e-16,0.015114503812385235,0.989701795682614,0.04107459121911756,1.0,1.1340200067614012e-16,9.438198895815253e-18,3.0739648918386086e-17,6.153261045091801e-16,1.0,1.8953815816255153,True,False
7.975474249782676e-20,8.277519659205889e-22,0.1984761703621929,0.9999999999999999,2.5798768049768596e-18,1.6973707389769432e-18,1.0,2.390715038158731e-19,1.0,0.2623700023635509,1.0,0.9999999999999999,6.855380361746106e-21,4.0363369747155095e-19,1.7342637063686107e-32,0.12035999620826777,2.0181554652904144e-18,1.1278527144786286e-18,2.857242618492906e-18,8.300043783992875e-33,0.4661515416218326,6.883990751181926e-20,1.0,0.08793307001437456,8.96703048546156e-33,0.4845366509098611,0.7964055734660813,1.1746264973360336e-20,5.859545911134156e-19,0.27913449715190986,7.975474249782676e-20,3.698562327694214,True,False
0.2594584129446111,0.017960758034749804,0.9466412093906665,0.999995998561518,0.15473793318171994,0.012228790078775666,0.5083858387241005,1.9983560843978614e-10,0.9955321163477362,0.7008595342937036,0.8069293722651673,0.9391089525609576,0.5362664270611304,0.0009513824126448246,3.484472796366474e-05,0.8177164403886005,0.000824035930746287,0.04163448870100636,3.104654177851259e-10,0.0637267577059098,0.9620097815006692,0.08425945681227334,0.9015156982501604,0.44640952585825455,9.850340021041116e-06,0.9991317770705289,0.21600548423530394,0.042748671869786696,1.939049792796051e-10,0.4082700293024035,0.2594584129446111,3.2604990651691472,True,False
8.358333628596618e-18,0.0,0.6984761703621929,1.0,0.0,0.49999999999999994,0.5,5.630988503324524e-17,1.0,0.7623700023635509,1.0,0.9999999999999999,0.5,0.5,7.279962350210348e-17,0.0,0.0,3.2732170128087427e-17,0.0,0.5,0.0,0.0,1.0,0.0,8.41944143977323e-17,0.0,0.2964055734660813,0.5,0.5,1.1431879972100223e-16,8.358333628596618e-18,4.1832850187670765,True,False
0.5,0.48463937043880323,0.9999999999999999,1.0,7.520244356926122e-18,6.939170262985543e-18,4.502571315019738e-18,0.5,7.804581802609094e-17,5.746758207432577e-17,2.2145218941449977e-16,0.5000000000000002,1.0,5.46194015481366e-18,4.3713507341193975e-18,0.5000000000000001,3.688160383104865e-16,5.633382934623883e-32,2.0690354264387322e-32,0.5774675147071187,0.5,7.046485177177168e-16,0.5151145038123852,0.48970179568261396,1.3004919222317718e-17,0.5,4.938288471472722e-17,5.7440935864813106e-18,2.2248983655657507e-17,6.875626131622305e-16,0.5,2.0544552680087875,True,False
