2.56133e-01	1.33424e-01	3.16907e-02	9.82652e-02	1.68768e-02	1.52792e-03	4.91534e-02	2.77271e-01	4.18835e-02	1.97603e-01
2.56133e-01	1.33424e-01	3.16907e-02	9.82652e-02	1.68768e-02	1.52792e-03	4.91534e-02	2.77271e-01	4.18835e-02	1.97603e-01
2.56133e-01	1.33424e-01	3.16907e-02	9.82652e-02	1.68768e-02	1.52792e-03	4.91534e-02	2.77271e-01	4.18835e-02	1.97603e-01
2.56133e-01	1.33424e-01	3.16907e-02	9.82652e-02	1.68768e-02	1.52792e-03	4.91534e-02	2.77271e-01	4.18835e-02	1.97603e-01
2.56133e-01	1.33424e-01	3.16907e-02	9.82652e-02	1.68768e-02	1.52792e-03	4.91534e-02	2.77271e-01	4.18835e-02	1.97603e-01
2.56133e-01	1.33424e-01	3.16907e-02	9.82652e-02	1.68768e-02	1.52792e-03	4.91534e-02	2.77271e-01	4.18835e-02	1.97603e-01
2.56133e-01	1.33424e-01	3.16907e-02	9.82652e-02	1.68768e-02	1.52792e-03	4.91534e-02	2.77271e-01	4.18835e-02	1.97603e-01
2.56133e-01	1.33424e-01	3.16907e-02	9.82652e-02	1.68768e-02	1.52792e-03	4.91534e-02	2.77271e-01	4.18835e-02	1.97603e-01
2.56133e-01	1.33424e-01	3.16907e-02	9.82652e-02	1.68768e-02	1.52792e-03	4.91534e-02	2.77271e-01	4.18835e-02	1.97603e-01
2.50630e-01	1.68804e-01	2.86544e-02	9.84476e-02	1.65917e-02	6.70498e-02	4.94775e-02	2.77947e-01	1.07197e-01	1.97600e-01
2.56133e-01	1.33424e-01	3.16907e-02	9.82652e-02	1.68768e-02	1.52792e-03	4.91534e-02	2.77271e-01	4.18835e-02	1.97603e-01
7.76824e-02	1.33424e-01	1.91650e-02	1.00047e-01	1.68908e-02	1.52792e-03	4.91534e-02	6.29770e-01	6.18667e-02	1.97583e-01
7.76824e-02	1.33424e-01	1.91650e-02	1.00047e-01	1.68908e-02	1.52792e-03	4.91534e-02	6.29770e-01	6.18667e-02	1.97583e-01
7.76824e-02	1.33424e-01	1.91650e-02	1.00047e-01	1.68908e-02	1.52792e-03	4.91534e-02	6.29770e-01	6.18667e-02	1.97583e-01
7.76824e-02	1.33424e-01	1.91650e-02	1.00047e-01	1.68908e-02	1.52792e-03	4.91534e-02	6.29770e-01	6.18667e-02	1.97583e-01
7.76824e-02	1.33424e-01	1.91650e-02	1.00047e-01	1.68908e-02	1.52792e-03	4.91534e-02	6.29770e-01	6.18667e-02	1.97583e-01
7.76824e-02	1.33424e-01	1.91650e-02	1.00047e-01	1.68908e-02	1.52792e-03	4.91534e-02	6.29770e-01	6.18667e-02	1.97583e-01
7.76824e-02	1.33424e-01	1.91650e-02	1.00047e-01	1.68908e-02	1.52792e-03	4.91534e-02	6.29770e-01	6.18667e-02	1.97583e-01
7.76824e-02	1.33424e-01	1.91650e-02	1.00047e-01	1.68908e-02	1.52792e-03	4.91534e-02	6.29770e-01	6.18667e-02	1.97583e-01
7.76824e-02	1.33424e-01	1.91650e-02	1.00047e-01	1.68908e-02	1.52792e-03	4.91534e-02	6.29770e-01	6.18667e-02	1.97583e-01
7.76824e-02	1.33424e-01	1.91650e-02	1.00047e-01	1.68908e-02	1.52792e-03	4.91534e-02	6.29770e-01	6.18667e-02	1.97583e-01
7.76824e-02	1.33424e-01	1.91650e-02	1.00047e-01	1.68908e-02	1.52792e-03	4.91534e-02	6.29770e-01	6.18667e-02	1.97583e-01
7.76824e-02	1.33424e-01	1.91650e-02	1.00047e-01	1.68908e-02	1.52792e-03	4.91534e-02	6.29770e-01	6.18667e-02	1.97583e-01
7.76824e-02	1.33424e-01	1.91650e-02	1.00047e-01	1.68908e-02	1.52792e-03	4.91534e-02	6.29770e-01	6.18667e-02	1.97583e-01
7.76824e-02	1.33424e-01	1.91650e-02	1.00047e-01	1.68908e-02	1.52792e-03	4.91534e-02	6.29770e-01	6.18667e-02	1.97583e-01
7.76824e-02	1.33424e-01	1.91650e-02	1.00047e-01	1.68908e-02	1.52792e-03	4.91534e-02	6.29770e-01	6.18667e-02	1.97583e-01
7.76824e-02	1.33424e-01	1.91650e-02	1.00047e-01	1.68908e-02	1.52792e-03	4.91534e-02	6.29770e-01	6.18667e-02	1.97583e-01
7.76824e-02	1.33424e-01	1.91650e-02	1.00047e-01	1.68908e-02	1.52792e-03	4.91534e-02	6.29770e-01	6.18667e-02	1.97583e-01
8.25317e-02	1.76220e-01	2.87535e-02	1.00047e-01	1.65704e-02	6.70498e-02	4.94020e-02	6.29645e-01	1.07197e-01	1.97583e-01
