6.55172e-01	5.91417e+00
6.55172e-01	5.91417e+00
6.55172e-01	5.91417e+00
6.55172e-01	5.91417e+00
6.55172e-01	5.91417e+00
6.55172e-01	5.91417e+00
6.55172e-01	5.91417e+00
6.55172e-01	5.91417e+00
6.55172e-01	5.91417e+00
6.33202e-01	6.14683e+00
6.55172e-01	5.91417e+00
2.91661e-01	6.43593e+00
2.91661e-01	6.43593e+00
2.91661e-01	6.43593e+00
2.91661e-01	6.43593e+00
2.91661e-01	6.43593e+00
2.91661e-01	6.43593e+00
2.91661e-01	6.43593e+00
2.91661e-01	6.43593e+00
2.91661e-01	6.43593e+00
2.91661e-01	6.43593e+00
2.91661e-01	6.43593e+00
2.91661e-01	6.43593e+00
2.91661e-01	6.43593e+00
2.91661e-01	6.43593e+00
2.91661e-01	6.43593e+00
2.91661e-01	6.43593e+00
2.91661e-01	6.43593e+00
2.81660e-01	6.61218e+00
