8.51531e-02	3.67156e-01	2.24210e-01	2.46659e-02	3.40197e-01	2.44820e-01	4.51744e-02	7.18634e-02	3.57021e-01	1.05436e-01
8.51531e-02	3.67156e-01	2.24210e-01	2.46659e-02	3.40197e-01	2.44820e-01	4.51744e-02	7.18634e-02	3.57021e-01	1.05436e-01
8.51531e-02	3.67156e-01	2.24210e-01	2.46659e-02	3.40197e-01	2.44820e-01	4.51744e-02	7.18634e-02	3.57021e-01	1.05436e-01
8.51531e-02	3.67156e-01	2.24210e-01	2.46659e-02	3.40197e-01	2.44820e-01	4.51744e-02	7.18634e-02	3.57021e-01	1.05436e-01
8.51531e-02	3.67156e-01	2.24210e-01	2.46659e-02	3.40197e-01	2.44820e-01	4.51744e-02	7.18634e-02	3.57021e-01	1.05436e-01
8.51531e-02	3.67156e-01	2.24210e-01	2.46659e-02	3.40197e-01	2.44820e-01	4.51744e-02	7.18634e-02	3.57021e-01	1.05436e-01
8.51531e-02	3.67156e-01	2.24210e-01	2.46659e-02	3.40197e-01	2.44820e-01	4.51744e-02	7.18634e-02	3.57021e-01	1.05436e-01
8.51531e-02	3.67156e-01	2.24210e-01	2.46659e-02	3.40197e-01	2.44820e-01	4.51744e-02	7.18634e-02	3.57021e-01	1.05436e-01
8.51531e-02	3.67156e-01	2.24210e-01	2.46659e-02	3.40197e-01	2.44820e-01	4.51744e-02	7.18634e-02	3.57021e-01	1.05436e-01
8.51531e-02	3.67156e-01	2.24210e-01	2.46659e-02	3.40197e-01	2.44820e-01	4.51744e-02	7.18634e-02	3.57021e-01	1.05436e-01
8.51531e-02	3.67156e-01	2.24210e-01	2.46659e-02	3.40197e-01	2.44820e-01	4.51744e-02	7.18634e-02	3.57021e-01	1.05436e-01
8.51531e-02	3.67156e-01	2.24210e-01	2.46659e-02	3.40197e-01	2.44820e-01	4.51744e-02	7.18634e-02	3.57021e-01	1.05436e-01
8.51531e-02	3.67156e-01	2.24210e-01	2.46659e-02	3.40197e-01	2.44820e-01	4.51744e-02	7.18634e-02	3.57021e-01	1.05436e-01
8.51531e-02	3.67156e-01	2.24210e-01	2.46659e-02	3.40197e-01	2.44820e-01	4.51744e-02	7.18634e-02	3.57021e-01	1.05436e-01
8.51531e-02	3.67156e-01	2.24210e-01	2.46659e-02	3.40197e-01	2.44820e-01	4.51744e-02	7.18634e-02	3.57021e-01	1.05436e-01
8.51531e-02	3.67156e-01	2.24210e-01	2.46659e-02	3.40197e-01	2.44820e-01	4.51744e-02	7.18634e-02	3.57021e-01	1.05436e-01
8.51531e-02	3.67156e-01	2.24210e-01	2.46659e-02	3.40197e-01	2.44820e-01	4.51744e-02	7.18634e-02	3.57021e-01	1.05436e-01
8.51531e-02	3.67156e-01	2.24210e-01	2.46659e-02	3.40197e-01	2.44820e-01	4.51744e-02	7.18634e-02	3.57021e-01	1.05436e-01
8.51531e-02	3.67156e-01	2.24210e-01	2.46659e-02	3.40197e-01	2.44820e-01	4.51744e-02	7.18634e-02	3.57021e-01	1.05436e-01
8.51531e-02	3.67156e-01	2.24210e-01	2.46659e-02	3.40197e-01	2.44820e-01	4.51744e-02	7.18634e-02	3.57021e-01	1.05436e-01
8.50649e-02	4.30446e-01	2.60395e-01	2.60591e-02	5.68041e-01	1.62724e-01	7.94964e-02	6.71753e-02	4.65589e-01	6.90868e-02
8.49091e-02	4.97406e-01	2.60564e-01	1.40272e-02	5.68041e-01	1.81200e-01	7.94964e-02	2.58640e-01	4.65600e-01	6.90158e-02
