            Runtime (Sec),                Iteration,             Evaluation #,                     Step,                   Source,               Model_name,                    Delta,                   Status,                      phi,                       f1,                       f2,                max(c_in),        Penalty_parameter,              Multipliers,                     hmax,                       x0,                       x1,                       x2,                       x3,                       x4,                       x5,                       x6,                       x7,                       x8,                       x9,                      x10,                      x11,                      x12,                      x13,                      x14,                      x15,                      x16,                      x17,                      x18,                      x19,                      x20,                      x21,                      x22,                      x23,                      x24,                      x25,                      x26,                      x27,                      x28,                      x29
    0.0003245999978389591,                        0,                        2,         Search: sampling,              Current run,               Simulation,                      0.1,                 FEASIBLE,                      1.0,                      0.0,                      1.0,                        0,                      1.0,                      0.0,                    1e-15,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0
     0.000320099999953527,                        1,                       12,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,       0.9688269390638937,      0.02795551662663376,       0.9688269390638937,                        0,            0.00048828125,                      0.0,                    1e-15,      0.02795551662663376,       0.1363051225003682,      0.08178307331035206,     0.058416486216909425,      0.03717412974693379,     0.031455027788998446,     0.024053846885074393,     0.021521858383856673,     0.017778926104421222,      0.01410052833398412,     0.013190815052117943,     0.011051766011494601,     0.009973545147205387,     0.009509660311254442,     0.008700322249321046,     0.007715386314002259,     0.006930771785895962,     0.006703528471344478,     0.006103214643239596,     0.005759371666416269,     0.005601584895586709,     0.005176143640539421,     0.004926697572914085,     0.004594552320827061,     0.004215621096797406,     0.004048665577005783,     0.003970054054448391,    0.0038216382946419936,     0.003751515883686274,    0.0036187170195067786
   0.00024399999892921187,                        1,                       13,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,        0.720136256445822,       0.1975024403526926,        0.720136256445822,                        0,           0.000244140625,                    1e-15,                    1e-15,       0.1975024403526926,       0.1506413906167985,      0.09038483123374519,       0.0645605960696547,      0.04108401236487569,     0.034763400661284694,     0.026583778209606557,      0.02378548757128418,     0.019648877222796957,      0.01558359659579589,     0.014578201242628541,     0.012214172130695422,       0.0110225407628457,     0.010509863447762724,     0.009615409342140668,      0.00852687191162449,     0.007659727820701567,     0.007408592779905687,     0.006745130157885693,     0.006365130113053619,     0.006190739516709121,     0.005720560787280782,      0.00544486978511427,     0.005077797303147169,    0.0046590089164851856,     0.004474495347635776,     0.004387614352199254,     0.004223588060451977,    0.0041460895718167246,     0.003999328278536662
       0.0004090999973414,                        1,                       72,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,       0.6867227346698879,      0.21307829507301146,       0.6867227346698879,                        0,   1.4901161193847656e-08,                      0.0,                    1e-15,      0.21307829507301146,      0.16155494519981736,      0.15693296088677655,       0.1120949770092593,      0.07133316459695582,      0.06035883272734399,      0.04615675481356074,      0.04129814548473276,     0.034115860709653334,     0.027057408034940944,     0.025311772457904724,       0.0212071542046377,     0.019138169265933258,     0.018248019831573203,      0.01669499138810182,     0.014804993224155072,     0.013299400457481791,     0.012863355357718764,     0.011711419027891745,     0.011051613405759442,     0.010748832295359279,     0.009932464859858103,     0.009453792830682373,     0.008816454084785486,     0.008089326703605071,     0.007768955402038036,    0.0076181065999725295,     0.007333321528026793,     0.007198759972295243,     0.006943933304432437
   0.00033369999800925143,                        1,                      110,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,       0.6508223367067582,      0.22307829507301147,       0.6508223367067582,                        0,    5.421010862427522e-20,                      0.0,                    1e-15,      0.22307829507301147,      0.26155494519981737,      0.16693296088677656,       0.1120949770092593,                      0.0,      0.06035883272734399,      0.05615675481356074,      0.04129814548473276,     0.034115860709653334,     0.027057408034940944,     0.035311772457904726,       0.0212071542046377,      0.02913816926593326,     0.018248019831573203,     0.026694991388101823,     0.014804993224155072,     0.023299400457481793,     0.022863355357718766,     0.021711419027891747,     0.011051613405759442,     0.010748832295359279,     0.019932464859858105,     0.019453792830682375,     0.008816454084785486,     0.018089326703605073,     0.007768955402038036,      0.01761810659997253,     0.007333321528026793,     0.007198759972295243,      0.01694393330443244
   0.00035990000105812214,                        1,                      119,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,       0.6459833344666757,      0.23307829507301145,       0.6459833344666757,                        0,   1.0587911840678754e-22,                      0.0,                    1e-15,      0.23307829507301145,       0.2715549451998174,                      0.0,       0.1320949770092593,      0.10133316459695582,      0.06035883272734399,      0.06615675481356074,      0.04129814548473276,     0.034115860709653334,     0.037057408034940946,      0.05531177245790472,     0.031207154204637703,      0.04913816926593326,     0.018248019831573203,      0.04669499138810182,     0.024804993224155074,      0.04329940045748179,      0.03286335535771877,      0.03171141902789175,     0.021051613405759444,     0.010748832295359279,       0.0399324648598581,     0.049453792830682373,     0.008816454084785486,      0.03808932670360507,     0.017768955402038038,      0.03761810659997253,     0.007333321528026793,     0.027198759972295244,     0.026943933304432437
   0.00033370000164723024,                        1,                      120,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,      0.41307829507301147,      0.41307829507301147,       0.3747296253632325,                        0,    5.293955920339377e-23,                      0.0,                    1e-15,      0.41307829507301147,      0.25155494519981736,      0.13693296088677656,       0.1020949770092593,      0.05133316459695582,      0.06035883272734399,      0.03615675481356074,      0.04129814548473276,     0.034115860709653334,     0.027057408034940944,     0.005311772457904724,       0.0212071542046377,                      0.0,     0.018248019831573203,                      0.0,     0.014804993224155072,                      0.0,     0.002863355357718764,     0.001711419027891745,     0.011051613405759442,     0.010748832295359279,                      0.0,                      0.0,     0.008816454084785486,                      0.0,                      0.0,                      0.0,     0.007333321528026793,                      0.0,                      0.0
    0.0002803999996103812,                        1,                      123,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,       0.8888701188686918,      0.04174451545475091,       0.8888701188686918,                        0,    6.617444900424222e-24,                      0.0,                    1e-15,      0.04174451545475091,      0.10417121897473935,      0.05103219207586263,      0.04464481161672573,      0.01841033748674282,     0.012568970244500885,     0.005804999666307329,     0.006448083710423833,                      0.0,                      0.0,     0.010081082746141279,      0.20697577329578226,                      0.0,                      0.0,                      0.0,                      0.0,    0.0038263060844807573,     0.005123171747475674,     0.003193845885895552,                      0.0,                      0.0,                      0.0,                      0.0,     0.002040850583281184,                      0.0,                      0.0,     0.003034112731834848,                      0.0,                      0.0,                      0.0
    0.0002373000024817884,                        1,                      124,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,       0.8561567085443547,      0.05174451545475091,       0.8561567085443547,                        0,    3.308722450212111e-24,                      0.0,                    1e-15,      0.05174451545475091,      0.10417121897473935,      0.05103219207586263,      0.04464481161672573,      0.01841033748674282,     0.012568970244500885,      0.01580499966630733,     0.006448083710423833,                      0.0,      0.20930579052861248,     0.010081082746141279,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,    0.0038263060844807573,     0.005123171747475674,     0.003193845885895552,                      0.0,                      0.0,                      0.0,                      0.0,     0.002040850583281184,                      0.0,                      0.0,     0.003034112731834848,                      0.0,                      0.0,                      0.0
    0.0002172999993490521,                        1,                      127,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,       0.8104377942863297,      0.06174451545475091,       0.8104377942863297,                        0,   4.1359030627651384e-25,                      0.0,                    1e-15,      0.06174451545475091,      0.10417121897473935,     0.061032192075862635,      0.04464481161672573,      0.01841033748674282,     0.022568970244500886,      0.01580499966630733,     0.016448083710423833,    0.0035875500469768704,                      0.0,     0.010081082746141279,                      0.0,                      0.0,                      0.0,                      0.0,                      0.0,    0.0038263060844807573,     0.005123171747475674,     0.003193845885895552,                      0.0,                      0.0,      0.10248532838086591,                      0.0,     0.002040850583281184,                      0.0,    0.0005415620291345791,     0.003034112731834848,     0.009809888291667197,                      0.0,                      0.0
