FE	Run 1	Run 2	Run 3	Run 4	Run 5	Run 6	Run 7	Run 8	Run 9	Run 10	Average
1	3.10200e+06	3.10200e+06	3.10200e+06	3.10200e+06	3.10200e+06	3.10200e+06	3.10200e+06	3.10200e+06	3.10200e+06	3.10200e+06	3.10200e+06
2	-7.51800e+03	4.16400e+02	8.18000e+03	-3.29100e+02	2.48500e+05	4.58500e+04	-2.14000e+03	2.09100e+04	7.27800e+02	1.09900e+01	3.14608e+04
3	-1.32600e+04	-2.62300e+01	1.49000e+01	-3.29100e+02	-6.59400e+04	1.13800e+01	-2.14000e+03	2.09100e+04	7.27800e+02	1.09900e+01	-6.00203e+03
4	-1.32600e+04	-2.36200e+05	1.49000e+01	-5.13500e+02	-6.59400e+04	1.13800e+01	-2.14000e+03	6.30900e+03	7.27800e+02	-2.34100e+03	-3.13331e+04
5	-1.32600e+04	-2.36200e+05	-2.81200e+05	-5.13500e+02	-6.59400e+04	-1.35000e+01	-2.14000e+03	-6.33900e+02	7.27800e+02	-2.34100e+03	-6.01514e+04
6	-1.32600e+04	-2.36200e+05	-5.87500e+05	-5.13500e+02	-6.59400e+04	-1.35000e+01	-2.14000e+03	-6.33900e+02	7.27800e+02	-2.34100e+03	-9.07814e+04
7	-1.32600e+04	-2.36200e+05	-5.87500e+05	-9.05300e+05	-6.59400e+04	-9.30600e+04	-2.14000e+03	-6.70700e+04	-1.02600e+03	-8.37500e+03	-1.97987e+05
8	-1.32600e+04	-2.36200e+05	-5.87500e+05	-9.05300e+05	-6.59400e+04	-9.30600e+04	-2.14000e+03	-6.70700e+04	-1.02600e+03	-8.37500e+03	-1.97987e+05
9	-1.32600e+04	-2.36200e+05	-5.87500e+05	-9.05300e+05	-6.59400e+04	-9.30600e+04	-5.38000e+03	-6.70700e+04	-7.97700e+06	-8.37500e+03	-9.95908e+05
10	-1.32600e+04	-2.36200e+05	-5.87500e+05	-9.05300e+05	-6.59400e+04	-9.30600e+04	-5.38000e+03	-6.70700e+04	-7.97700e+06	-8.37500e+03	-9.95908e+05
11	-8.62600e+05	-2.36200e+05	-5.87500e+05	-9.05300e+05	-6.59400e+04	-9.30600e+04	-4.50700e+05	-6.70700e+04	-7.97700e+06	-3.40300e+04	-1.12794e+06
12	-8.62600e+05	-2.36200e+05	-5.87500e+05	-9.05300e+05	-6.59400e+04	-9.30600e+04	-4.50700e+05	-6.70700e+04	-7.97700e+06	-2.23200e+05	-1.14686e+06
13	-1.06600e+06	-9.73600e+05	-5.87500e+05	-1.66400e+06	-6.59400e+04	-9.30600e+04	-1.57200e+08	-6.70700e+04	-7.97700e+06	-2.23200e+05	-1.69917e+07
14	-1.06600e+06	-9.73600e+05	-5.87500e+05	-1.66400e+06	-6.59400e+04	-9.30600e+04	-1.57200e+08	-6.70700e+04	-7.97700e+06	-2.23200e+05	-1.69917e+07
15	-1.06600e+06	-9.73600e+05	-5.87500e+05	-1.66400e+06	-6.59400e+04	-1.26700e+05	-1.57200e+08	-6.70700e+04	-7.97700e+06	-2.23200e+05	-1.69951e+07
16	-1.06600e+06	-9.73600e+05	-5.87500e+05	-1.66400e+06	-6.59400e+04	-1.26700e+05	-1.57200e+08	-6.70700e+04	-7.97700e+06	-2.23200e+05	-1.69951e+07
17	-1.06600e+06	-9.73600e+05	-1.35100e+06	-1.66400e+06	-6.59400e+04	-1.26700e+05	-1.57200e+08	-6.70700e+04	-7.97700e+06	-6.84200e+05	-1.71176e+07
18	-1.06600e+06	-9.73600e+05	-1.35100e+06	-1.66400e+06	-6.59400e+04	-1.26700e+05	-1.57200e+08	-8.20100e+05	-1.27200e+07	-6.84200e+05	-1.76672e+07
19	-1.06600e+06	-9.73600e+05	-1.35100e+06	-1.66400e+06	-6.59400e+04	-1.26700e+05	-1.57200e+08	-8.20100e+05	-1.27200e+07	-6.84200e+05	-1.76672e+07
20	-1.06600e+06	-9.73600e+05	-1.56400e+06	-1.66400e+06	-6.59400e+04	-1.26700e+05	-1.57200e+08	-8.20100e+05	-1.27200e+07	-6.84200e+05	-1.76885e+07
21	-1.06600e+06	-9.73600e+05	-1.56400e+06	-1.66400e+06	-6.59400e+04	-1.36400e+05	-1.57200e+08	-8.20100e+05	-1.27200e+07	-6.84200e+05	-1.76894e+07
22	-1.06600e+06	-9.73600e+05	-1.56400e+06	-1.66400e+06	-6.59400e+04	-1.36400e+05	-1.57200e+08	-8.20100e+05	-1.27200e+07	-6.84200e+05	-1.76894e+07
23	-1.06600e+06	-9.73600e+05	-1.56400e+06	-1.66400e+06	-6.59400e+04	-1.36400e+05	-1.57200e+08	-8.20100e+05	-1.27200e+07	-6.84200e+05	-1.76894e+07
24	-1.06600e+06	-9.73600e+05	-1.56400e+06	-1.66400e+06	-6.59400e+04	-1.36400e+05	-1.57200e+08	-8.20100e+05	-1.27200e+07	-6.84200e+05	-1.76894e+07
25	-1.56400e+06	-9.73600e+05	-1.56400e+06	-1.66400e+06	-1.42400e+05	-1.36400e+05	-1.57200e+08	-8.20100e+05	-1.27200e+07	-6.84200e+05	-1.77469e+07
26	-1.56400e+06	-9.73600e+05	-1.56400e+06	-1.66400e+06	-1.56800e+05	-1.73900e+05	-1.57200e+08	-8.20100e+05	-1.27200e+07	-6.84200e+05	-1.77521e+07
27	-1.56400e+06	-9.73600e+05	-1.56400e+06	-1.66400e+06	-1.56800e+05	-1.73900e+05	-1.57200e+08	-8.20100e+05	-1.27200e+07	-6.84200e+05	-1.77521e+07
28	-2.16600e+06	-9.73600e+05	-1.56400e+06	-1.66400e+06	-1.56800e+05	-1.73900e+05	-1.57200e+08	-8.20100e+05	-1.27200e+07	-6.84200e+05	-1.78123e+07
29	-2.16600e+06	-9.73600e+05	-1.56400e+06	-1.66400e+06	-1.56800e+05	-1.73900e+05	-1.57200e+08	-8.20100e+05	-1.27200e+07	-1.01000e+06	-1.78448e+07
30	-2.16600e+06	-9.73600e+05	-1.56400e+06	-1.66400e+06	-1.56800e+05	-1.73900e+05	-1.57200e+08	-8.20100e+05	-1.30600e+07	-1.01000e+06	-1.78788e+07
31	-2.16600e+06	-9.73600e+05	-1.56400e+06	-1.70800e+06	-1.56800e+05	-1.73900e+05	-1.57200e+08	-8.20100e+05	-1.30600e+07	-1.01000e+06	-1.78832e+07
32	-2.16600e+06	-9.73600e+05	-1.56400e+06	-1.70800e+06	-1.56800e+05	-1.73900e+05	-1.57200e+08	-8.20100e+05	-1.30600e+07	-1.01000e+06	-1.78832e+07
33	-2.16600e+06	-9.73600e+05	-1.56400e+06	-2.05600e+06	-1.56800e+05	-1.73900e+05	-1.57200e+08	-8.20100e+05	-1.30600e+07	-1.01000e+06	-1.79180e+07
34	-2.16600e+06	-9.73600e+05	-1.56400e+06	-2.05600e+06	-1.56800e+05	-1.73900e+05	-1.57200e+08	-8.20100e+05	-1.30600e+07	-1.01000e+06	-1.79180e+07
35	-2.16600e+06	-9.73600e+05	-1.56400e+06	-2.05600e+06	-1.56800e+05	-3.00900e+05	-1.57200e+08	-8.20100e+05	-1.30600e+07	-1.01000e+06	-1.79307e+07
36	-2.16600e+06	-9.73600e+05	-1.56400e+06	-2.05600e+06	-1.56800e+05	-3.00900e+05	-1.57200e+08	-8.20100e+05	-1.30600e+07	-1.01000e+06	-1.79307e+07
37	-2.16600e+06	-1.22700e+06	-1.56400e+06	-2.34200e+06	-1.56800e+05	-3.00900e+05	-1.57200e+08	-8.20100e+05	-1.30600e+07	-1.01000e+06	-1.79847e+07
38	-2.16600e+06	-1.22700e+06	-1.63500e+06	-2.34200e+06	-1.56800e+05	-3.00900e+05	-3.04300e+08	-8.20100e+05	-1.30600e+07	-1.01000e+06	-3.27018e+07
39	-2.16600e+06	-1.22700e+06	-1.63500e+06	-2.34200e+06	-1.56800e+05	-3.00900e+05	-3.04300e+08	-8.94900e+05	-1.30600e+07	-1.01000e+06	-3.27093e+07
40	-2.16600e+06	-1.22700e+06	-1.63500e+06	-2.34200e+06	-1.56800e+05	-3.00900e+05	-3.04300e+08	-8.94900e+05	-1.30600e+07	-1.08000e+06	-3.27163e+07
41	-2.16600e+06	-1.22700e+06	-1.70700e+06	-2.34200e+06	-2.00400e+05	-3.00900e+05	-3.04300e+08	-8.94900e+05	-1.30600e+07	-1.08000e+06	-3.27278e+07
42	-2.16600e+06	-1.22700e+06	-1.70700e+06	-2.34200e+06	-2.00400e+05	-3.00900e+05	-3.04300e+08	-8.94900e+05	-1.30600e+07	-1.13700e+06	-3.27335e+07
43	-2.16600e+06	-1.22700e+06	-2.43700e+06	-2.34200e+06	-2.00400e+05	-3.00900e+05	-3.04300e+08	-8.94900e+05	-1.30600e+07	-1.13700e+06	-3.28065e+07
44	-2.16600e+06	-1.22700e+06	-2.43700e+06	-2.34200e+06	-2.00400e+05	-3.00900e+05	-3.04300e+08	-8.94900e+05	-1.30600e+07	-1.13700e+06	-3.28065e+07
45	-2.16600e+06	-1.22700e+06	-2.43700e+06	-2.34200e+06	-2.00400e+05	-3.00900e+05	-3.04300e+08	-8.94900e+05	-1.30600e+07	-1.13700e+06	-3.28065e+07
46	-2.16600e+06	-1.22700e+06	-6.63800e+06	-2.34200e+06	-3.27300e+05	-3.00900e+05	-3.04300e+08	-8.94900e+05	-1.30600e+07	-1.13700e+06	-3.32393e+07
47	-2.16600e+06	-1.22700e+06	-6.63800e+06	-2.34200e+06	-3.27300e+05	-3.00900e+05	-3.04300e+08	-8.97300e+05	-1.30600e+07	-1.13700e+06	-3.32396e+07
48	-2.16600e+06	-1.22700e+06	-6.63800e+06	-2.34200e+06	-3.27300e+05	-3.00900e+05	-3.04300e+08	-8.97300e+05	-1.30600e+07	-2.81000e+06	-3.34068e+07
49	-2.50300e+06	-1.22700e+06	-6.63800e+06	-2.34200e+06	-3.27300e+05	-3.00900e+05	-3.04300e+08	-8.97300e+05	-1.30600e+07	-2.81000e+06	-3.34406e+07
50	-2.50300e+06	-1.22700e+06	-6.63800e+06	-2.34200e+06	-3.27300e+05	-3.00900e+05	-3.04300e+08	-4.72100e+06	-1.30600e+07	-2.81000e+06	-3.38229e+07
51	-2.50300e+06	-1.22700e+06	-6.63800e+06	-2.34200e+06	-3.27300e+05	-3.83800e+05	-3.04300e+08	-4.72100e+06	-1.30600e+07	-2.81000e+06	-3.38312e+07
52	-2.50300e+06	-1.22700e+06	-6.63800e+06	-2.34200e+06	-3.27300e+05	-3.83800e+05	-3.04300e+08	-4.72100e+06	-1.30600e+07	-2.81000e+06	-3.38312e+07
53	-2.50300e+06	-1.22700e+06	-6.63800e+06	-2.34200e+06	-3.27300e+05	-3.83800e+05	-3.04300e+08	-4.72100e+06	-1.30600e+07	-2.81000e+06	-3.38312e+07
