4.60597e-03	6.71824e-01	1.98918e-01	5.36826e-03	3.17473e-01	9.67842e-01	2.73074e-01	9.83276e-01	3.19359e-01	8.22081e-01	4.56713e-01	8.26356e-01	7.75132e-01	3.84338e-01	2.04994e-02	2.49572e-01	6.06926e-01	5.36109e-01	9.73455e-02	9.68810e-01	7.16175e-01	7.99726e-01	3.29559e-01	6.49381e-03	8.68526e-01	6.33191e-02	5.23794e-01	8.55721e-01	5.05669e-01	2.10321e-01
4.20459e-02	1.71416e-01	6.77907e-01	2.32677e-01	9.29924e-01	2.02315e-01	3.05388e-01	5.91803e-01	1.65279e-01	5.84044e-01	4.17715e-01	5.58644e-01	2.90181e-02	4.58050e-02	9.93306e-02	1.94486e-01	2.44123e-01	6.60522e-01	6.04350e-02	1.64491e-01	3.99186e-02	3.37513e-01	1.69409e-01	2.20807e-01	9.10528e-01	2.62284e-01	8.00828e-01	4.74262e-01	3.47966e-02	9.54021e-01
3.22532e-02	9.48173e-01	2.07783e-01	7.69694e-01	3.47538e-01	8.74796e-01	7.44442e-02	1.82118e-01	3.98668e-01	1.25267e-01	4.12857e-01	5.66644e-01	1.21163e-01	4.00414e-01	1.51638e-01	2.55906e-01	2.48088e-01	1.99630e-01	3.43915e-01	6.06886e-01	2.11133e-01	9.55413e-02	3.29606e-01	3.96083e-01	7.21011e-01	3.61402e-01	8.29098e-01	2.47540e-01	6.90807e-01	2.09110e-01
6.41329e-01	4.49206e-02	4.81728e-01	3.08807e-01	1.54573e-01	2.24493e-02	2.79846e-02	1.26664e-01	1.13935e-01	6.00960e-02	1.62515e-01	1.47474e-02	6.42437e-01	5.15492e-01	3.09243e-02	9.73820e-02	5.40717e-01	2.09675e-01	9.50671e-02	4.69539e-01	3.70289e-01	4.73327e-01	5.78444e-01	1.44671e-01	5.43892e-01	5.29498e-01	8.61965e-01	4.40505e-02	4.93271e-01	4.23120e-01
1.17654e-03	7.33389e-01	1.99137e-01	3.67139e-01	3.17473e-01	9.67842e-01	1.30222e-01	9.83276e-01	3.19359e-01	8.22081e-01	4.56713e-01	9.35945e-01	7.75132e-01	3.84338e-01	2.04994e-02	7.58127e-01	6.09304e-01	4.08731e-01	9.73455e-02	9.68810e-01	2.71008e-01	7.99726e-01	3.29559e-01	2.41682e-02	8.68526e-01	6.33191e-02	5.23794e-01	8.55721e-01	5.23139e-01	2.10321e-01
6.40725e-01	4.15889e-02	4.81940e-01	1.36126e-01	1.51739e-01	1.62940e-02	4.59526e-01	5.41519e-01	3.68106e-01	1.34931e-01	7.26069e-02	3.36459e-02	8.67652e-02	8.75462e-01	2.66090e-02	9.42805e-02	7.85245e-02	2.06686e-01	3.54072e-02	9.93531e-01	9.90898e-02	6.46194e-01	5.67492e-01	5.73981e-01	3.01809e-01	5.49480e-01	4.04711e-01	6.92846e-02	1.16901e-01	4.24148e-01
4.81571e-03	6.71824e-01	1.97107e-01	1.52824e-01	3.17473e-01	9.61215e-01	2.73519e-01	5.41027e-01	3.18793e-01	8.22081e-01	4.56713e-01	4.62205e-01	7.75132e-01	3.84338e-01	2.00891e-02	6.18531e-02	6.93174e-02	5.32709e-01	9.73455e-02	7.92003e-01	5.07528e-02	7.99726e-01	3.29559e-01	6.49381e-03	8.66156e-01	6.33191e-02	5.23794e-01	8.55721e-01	5.04255e-01	2.10321e-01
2.83025e-02	9.14861e-01	7.06163e-02	1.19483e-01	1.26464e-01	7.88488e-01	1.29839e-02	1.70504e-01	2.01358e-01	2.60702e-02	7.65615e-01	8.03532e-02	9.45100e-01	4.20188e-01	9.18889e-01	1.94182e-02	5.40670e-01	4.34452e-01	3.74688e-01	6.11336e-01	3.59568e-01	2.56682e-01	6.40797e-01	7.39188e-02	7.38157e-01	3.61402e-01	8.27446e-01	7.34451e-01	3.20453e-01	2.23531e-01
3.54580e-01	9.07703e-01	1.94327e-01	2.85984e-01	1.91487e-01	6.65599e-02	2.29642e-02	1.25487e-01	1.43514e-01	2.30484e-02	6.35568e-01	6.78015e-01	2.78307e-01	6.72056e-02	9.20538e-01	1.21914e-01	9.84508e-01	4.38734e-01	4.61358e-02	4.81548e-01	1.70301e-01	7.21877e-02	5.78342e-01	7.72556e-02	9.38887e-01	4.91985e-01	7.38474e-01	5.06807e-01	3.53779e-02	3.27393e-01
3.96296e-01	9.85231e-01	4.81728e-01	3.02735e-01	1.54573e-01	8.98669e-02	1.27139e-02	1.26664e-01	1.49077e-01	3.74376e-02	1.62515e-01	1.54486e-02	1.40012e-01	5.05412e-01	3.12533e-02	6.58914e-02	2.26445e-01	2.09675e-01	1.72736e-02	4.63205e-01	3.70222e-01	6.53014e-01	6.27494e-01	1.83566e-01	7.45159e-01	3.61574e-01	8.31072e-01	2.68649e-01	4.89891e-01	3.61468e-01
